year,variable,label,concept
2006,B25118_005,"Estimate!!Total!!Owner occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_006,"Estimate!!Total!!Owner occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_007,"Estimate!!Total!!Owner occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_008,"Estimate!!Total!!Owner occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_009,"Estimate!!Total!!Owner occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_010,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_011,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_012,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_013,"Estimate!!Total!!Owner occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_014,Estimate!!Total!!Renter occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_015,"Estimate!!Total!!Renter occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_016,"Estimate!!Total!!Renter occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_017,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_018,"Estimate!!Total!!Renter occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_019,"Estimate!!Total!!Renter occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_020,"Estimate!!Total!!Renter occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_021,"Estimate!!Total!!Renter occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_022,"Estimate!!Total!!Renter occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_023,"Estimate!!Total!!Renter occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_024,"Estimate!!Total!!Renter occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2006,B25118_025,"Estimate!!Total!!Renter occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2006 INFLATION-ADJUSTED DOLLARS)
2007,B25118_001,Estimate!!Total,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_002,Estimate!!Total!!Owner occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_003,"Estimate!!Total!!Owner occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_004,"Estimate!!Total!!Owner occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_005,"Estimate!!Total!!Owner occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_006,"Estimate!!Total!!Owner occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_007,"Estimate!!Total!!Owner occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_008,"Estimate!!Total!!Owner occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_009,"Estimate!!Total!!Owner occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_010,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_011,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_012,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_013,"Estimate!!Total!!Owner occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_014,Estimate!!Total!!Renter occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_015,"Estimate!!Total!!Renter occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_016,"Estimate!!Total!!Renter occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_017,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_018,"Estimate!!Total!!Renter occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_019,"Estimate!!Total!!Renter occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_020,"Estimate!!Total!!Renter occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_021,"Estimate!!Total!!Renter occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_022,"Estimate!!Total!!Renter occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_023,"Estimate!!Total!!Renter occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_024,"Estimate!!Total!!Renter occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2007,B25118_025,"Estimate!!Total!!Renter occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS)
2008,B25118_001,Estimate!!Total,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_002,Estimate!!Total!!Owner occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_003,"Estimate!!Total!!Owner occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_004,"Estimate!!Total!!Owner occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_005,"Estimate!!Total!!Owner occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_006,"Estimate!!Total!!Owner occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_007,"Estimate!!Total!!Owner occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_008,"Estimate!!Total!!Owner occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_009,"Estimate!!Total!!Owner occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_010,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_011,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_012,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_013,"Estimate!!Total!!Owner occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_014,Estimate!!Total!!Renter occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_015,"Estimate!!Total!!Renter occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_016,"Estimate!!Total!!Renter occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_017,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_018,"Estimate!!Total!!Renter occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_019,"Estimate!!Total!!Renter occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_020,"Estimate!!Total!!Renter occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_021,"Estimate!!Total!!Renter occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_022,"Estimate!!Total!!Renter occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_023,"Estimate!!Total!!Renter occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_024,"Estimate!!Total!!Renter occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2008,B25118_025,"Estimate!!Total!!Renter occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS)
2009,B25118_001,Estimate!!Total,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_002,Estimate!!Total!!Owner occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_003,"Estimate!!Total!!Owner occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_004,"Estimate!!Total!!Owner occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_005,"Estimate!!Total!!Owner occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_006,"Estimate!!Total!!Owner occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_007,"Estimate!!Total!!Owner occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_008,"Estimate!!Total!!Owner occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_009,"Estimate!!Total!!Owner occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_010,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_011,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_012,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_013,"Estimate!!Total!!Owner occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_014,Estimate!!Total!!Renter occupied,TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_015,"Estimate!!Total!!Renter occupied!!Less than $5,000",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_016,"Estimate!!Total!!Renter occupied!!$5,000 to $9,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_017,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_018,"Estimate!!Total!!Renter occupied!!$15,000 to $19,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_019,"Estimate!!Total!!Renter occupied!!$20,000 to $24,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_020,"Estimate!!Total!!Renter occupied!!$25,000 to $34,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_021,"Estimate!!Total!!Renter occupied!!$35,000 to $49,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_022,"Estimate!!Total!!Renter occupied!!$50,000 to $74,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_023,"Estimate!!Total!!Renter occupied!!$75,000 to $99,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_024,"Estimate!!Total!!Renter occupied!!$100,000 to $149,999",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2009,B25118_025,"Estimate!!Total!!Renter occupied!!$150,000 or more",TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS)
2010,B25118_001,Estimate!!Total,NA
2010,B25118_002,Estimate!!Total!!Owner occupied,NA
2010,B25118_003,"Estimate!!Total!!Owner occupied!!Less than $5,000",NA
2010,B25118_004,"Estimate!!Total!!Owner occupied!!$5,000 to $9,999",NA
2010,B25118_005,"Estimate!!Total!!Owner occupied!!$10,000 to $14,999",NA
2010,B25118_006,"Estimate!!Total!!Owner occupied!!$15,000 to $19,999",NA
2010,B25118_007,"Estimate!!Total!!Owner occupied!!$20,000 to $24,999",NA
2010,B25118_008,"Estimate!!Total!!Owner occupied!!$25,000 to $34,999",NA
2010,B25118_009,"Estimate!!Total!!Owner occupied!!$35,000 to $49,999",NA
2010,B25118_010,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",NA
2010,B25118_011,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",NA
2010,B25118_012,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",NA
2010,B25118_013,"Estimate!!Total!!Owner occupied!!$150,000 or more",NA
2010,B25118_014,Estimate!!Total!!Renter occupied,NA
2010,B25118_015,"Estimate!!Total!!Renter occupied!!Less than $5,000",NA
2010,B25118_016,"Estimate!!Total!!Renter occupied!!$5,000 to $9,999",NA
2010,B25118_017,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",NA
2010,B25118_018,"Estimate!!Total!!Renter occupied!!$15,000 to $19,999",NA
2010,B25118_019,"Estimate!!Total!!Renter occupied!!$20,000 to $24,999",NA
2010,B25118_020,"Estimate!!Total!!Renter occupied!!$25,000 to $34,999",NA
2010,B25118_021,"Estimate!!Total!!Renter occupied!!$35,000 to $49,999",NA
2010,B25118_022,"Estimate!!Total!!Renter occupied!!$50,000 to $74,999",NA
2010,B25118_023,"Estimate!!Total!!Renter occupied!!$75,000 to $99,999",NA
2010,B25118_024,"Estimate!!Total!!Renter occupied!!$100,000 to $149,999",NA
2010,B25118_025,"Estimate!!Total!!Renter occupied!!$150,000 or more",NA
2011,B25118_001,Estimate!!Total,NA
2011,B25118_002,Estimate!!Total!!Owner occupied,NA
2011,B25118_003,"Estimate!!Total!!Owner occupied!!Less than $5,000",NA
2011,B25118_004,"Estimate!!Total!!Owner occupied!!$5,000 to $9,999",NA
2011,B25118_005,"Estimate!!Total!!Owner occupied!!$10,000 to $14,999",NA
2011,B25118_006,"Estimate!!Total!!Owner occupied!!$15,000 to $19,999",NA
2011,B25118_007,"Estimate!!Total!!Owner occupied!!$20,000 to $24,999",NA
2011,B25118_008,"Estimate!!Total!!Owner occupied!!$25,000 to $34,999",NA
2011,B25118_009,"Estimate!!Total!!Owner occupied!!$35,000 to $49,999",NA
2011,B25118_010,"Estimate!!Total!!Owner occupied!!$50,000 to $74,999",NA
2011,B25118_011,"Estimate!!Total!!Owner occupied!!$75,000 to $99,999",NA
2011,B25118_012,"Estimate!!Total!!Owner occupied!!$100,000 to $149,999",NA
2011,B25118_013,"Estimate!!Total!!Owner occupied!!$150,000 or more",NA
2011,B25118_014,Estimate!!Total!!Renter occupied,NA
2011,B25118_015,"Estimate!!Total!!Renter occupied!!Less than $5,000",NA
2011,B25118_016,"Estimate!!Total!!Renter occupied!!$5,000 to $9,999",NA
2011,B25118_017,"Estimate!!Total!!Renter occupied!!$10,000 to $14,999",NA
